,SOURCE_KEY,DAY,DC_efficiency_unnorm,DC_efficiency,AC_efficiency_unnorm,AC_efficiency,alarm_negative_trend,alarm_negative_trend_temp,alarm_AC_negative_trend,alarm_DC_conversion_fall,alarm_DC_conversion_jump,alarm_AC_conversion_fall,alarm_AC_conversion_jump,alarm_inefficient_inverter_day,alarm_AC_inefficient_inverter_day,alarm_inefficient_inverter_window,alarm_AC_inefficient_inverter_window
108,xMbIugepa2P7lBB,140,1359.3487569679955,0.8569979630804712,0.9763644080008897,0.9954015808220397,0,0,0,0,0,0,0,0,0,,
109,xoJJ8DcxJEcupym,140,1168.3701455278554,0.736595983708234,0.9771355648320141,0.9961877736845332,0,0,0,0,0,0,0,0,0,,
110,4UPUqMRk7TRMgml,141,1527.104252689829,0.9627589882715589,0.978169202976602,0.9972415657264075,0,0,0,0,0,0,0,0,0,,
111,81aHJ1q11NBPMrL,141,1305.9134819096123,0.8233098299601513,0.9790944429566951,0.9981848460542004,0,0,0,0,0,0,0,0,0,,
112,9kRcWv60rDACzjR,141,1389.0644307998891,0.8757321339950043,0.9785967199601447,0.9976774184446748,0,0,0,0,0,0,0,0,0,,
113,Et9kgGMDl729KT4,141,1350.004161148985,0.8511066864366725,0.9788067979752466,0.997891592565131,0,0,0,0,0,0,0,0,0,,
114,IQ2d7wF4YD8zU1Q,141,1540.7653799802722,0.9713716111921157,0.9781785330951899,0.9972510777638348,0,0,0,0,0,0,0,0,0,,
115,LYwnQax7tkwH5Cb,141,1320.784757577193,0.8326853878441719,0.9786508040332734,0.9977325570501467,0,0,0,0,0,0,0,0,0,,
116,LlT2YUhhzqhg5Sw,141,1333.7438296330554,0.8408554018294413,0.9788307711865598,0.9979160332065996,0,0,0,0,0,0,0,0,0,,
117,Mx2yZCDsyf6DPfv,141,1523.0421433176923,0.9601980417595718,0.978231088647101,0.9973046580449517,0,0,0,0,0,0,0,0,0,,
118,NgDl19wMapZy17u,141,1509.8077610960654,0.951854459181205,0.9783139793643254,0.9973891649670441,0,0,0,0,0,0,0,0,0,,
119,PeE6FRyGXUgsRhN,141,1275.8916251632652,0.8043826268067086,0.9795185239042743,0.998617195740606,0,0,0,0,0,0,0,0,0,,
120,Qf4GUc1pJu5T6c6,141,1533.8765858777012,0.9670285884882496,0.9780131029412715,0.9970824220494555,0,0,0,0,0,0,0,0,0,,
121,Quc1TzYxW2pYoWX,141,1168.9667205517337,0.7369720929132247,0.9794883122814262,0.9985863950509294,0,0,0,0,0,0,0,1,0,,
122,V94E5Ben1TlhnDV,141,1391.4787713987396,0.8772542488789082,0.9763055299960932,0.995341554812724,0,0,0,0,0,0,0,0,0,,
123,WcxssY2VbP4hApt,141,1431.4929891537377,0.9024811105908207,0.9762343110367058,0.9952689472246372,0,0,0,0,0,0,0,0,0,,
124,mqwcsP2rE7J0TFp,141,1501.4151395669314,0.9465633523048389,0.9783373356800681,0.9974129766846999,0,0,0,0,0,0,0,0,0,,
125,oZ35aAeoifZaQzV,141,1550.2464218814114,0.9773489099210159,0.9779602040306465,0.9970284917148096,0,0,0,0,0,0,0,0,0,,
126,oZZkBaNadn6DNKz,141,1272.99075083701,0.8025537779730227,0.9792352233128985,0.9983283713486142,0,0,0,0,0,0,0,0,0,,
127,q49J1IKaHRwDQnt,141,1391.2416375340085,0.8771047484376048,0.9787875359312895,0.9978719549494544,0,0,0,0,0,0,0,0,0,,
128,rrq4fwE8jgrTyWY,141,1304.018397983876,0.8221150791238427,0.9771474160973871,0.9961998560261162,0,0,0,0,0,0,0,0,0,,
129,vOuJvMaM2sgwLmb,141,1413.5859617160318,0.8911916707320094,0.9760319050534269,0.9950625947254343,0,0,0,0,0,0,0,0,1,,
130,xMbIugepa2P7lBB,141,1526.2279989787164,0.962206556350232,0.978287623667577,0.9973622953863917,0,0,0,0,0,0,0,0,0,,
131,xoJJ8DcxJEcupym,141,1359.742536795862,0.8572462205704301,0.9794818761675919,0.9985798334456183,0,0,0,0,0,0,0,0,0,,
132,4UPUqMRk7TRMgml,142,1333.6637929979504,0.8408049429366037,0.976367111768787,0.9954043373080577,0,0,0,0,0,0,0,0,0,0.0,0.0
133,81aHJ1q11NBPMrL,142,1111.9087984486985,0.7010000711864585,0.9761474621447597,0.995180404951253,0,0,0,0,0,0,0,1,0,0.0,0.0
134,9kRcWv60rDACzjR,142,1297.9164412209873,0.8182681160175794,0.9765431080713374,0.9955837651900471,0,0,0,0,0,0,0,0,0,0.0,0.0
135,Et9kgGMDl729KT4,142,1270.9011221315266,0.8012363768756119,0.9774353557167986,0.9964934098980054,0,0,0,0,0,0,0,0,0,0.0,0.0
136,LYwnQax7tkwH5Cb,142,1268.5206519432516,0.799735615505825,0.9783231766345012,0.9973985415657783,0,0,0,0,0,0,0,0,0,0.0,0.0
137,LlT2YUhhzqhg5Sw,142,1283.3659972113517,0.8090948256355088,0.977890474021346,0.9969574021083882,0,0,0,0,0,0,0,0,0,0.0,0.0
138,Mx2yZCDsyf6DPfv,142,1335.4233135387262,0.8419142281819932,0.9764534627599137,0.9954923719725423,0,0,0,0,0,0,0,0,0,0.0,0.0
139,PeE6FRyGXUgsRhN,142,1369.9587128811704,0.8636869827741704,0.9783307476761474,0.9974062602277465,0,0,0,0,0,0,0,0,0,0.0,0.0
140,Qf4GUc1pJu5T6c6,142,1352.2421032715265,0.8525175913502783,0.9763262075035868,0.9953626354906737,0,0,0,0,0,0,0,0,0,0.0,0.0
141,Quc1TzYxW2pYoWX,142,1091.466565131784,0.688112317235451,0.9788999935822342,0.9979866053019341,0,0,0,0,0,0,0,1,0,0.0,0.0
142,V94E5Ben1TlhnDV,142,1308.8555962043743,0.8251646784269898,0.9781584552340499,0.9972306084241553,0,0,0,0,0,0,0,0,0,0.0,0.0
143,WcxssY2VbP4hApt,142,1340.1331391356412,0.8448835257388787,0.9763477535015715,0.9953846015929595,0,0,0,1,0,0,0,0,0,0.0,0.0
144,oZ35aAeoifZaQzV,142,1358.7608726628648,0.8566273329169892,0.9764382217992238,0.9954768338432949,0,0,0,0,0,0,0,0,0,0.0,0.0
145,oZZkBaNadn6DNKz,142,1305.0167917688605,0.8227445139437872,0.9781260119699986,0.9971975325806905,0,0,0,0,0,0,0,0,0,0.0,0.0
146,q49J1IKaHRwDQnt,142,1287.5361115964179,0.8117238636329287,0.9784861316021654,0.9975646738326722,0,0,0,0,0,0,0,0,0,0.0,0.0
147,rrq4fwE8jgrTyWY,142,1242.2702415253934,0.7831861110884972,0.9784546951028235,0.9975326243838353,0,0,0,0,0,0,0,0,0,0.0,0.0
148,vOuJvMaM2sgwLmb,142,1325.2447275179788,0.8354971645387553,0.9760414754051993,0.9950723516801177,0,0,0,0,0,0,0,0,0,0.0,0.0
149,xoJJ8DcxJEcupym,142,1326.5203185439664,0.836301357653577,0.97836187307333,0.997437992508548,0,0,0,0,0,0,0,0,0,0.0,0.0
150,4UPUqMRk7TRMgml,143,1407.826125690944,0.8875603967738916,0.9761866897892724,0.9952203974571656,0,0,0,0,0,0,0,0,0,0.0,0.0
151,81aHJ1q11NBPMrL,143,1207.5450164956085,0.761293681375011,0.9790702135544009,0.9981601442265341,0,0,0,0,0,0,0,0,0,0.0,0.0
152,9kRcWv60rDACzjR,143,1182.0596230311194,0.7452264799482871,0.9790842703056692,0.9981744750566207,0,0,0,1,0,0,0,0,0,0.0,0.0
153,Et9kgGMDl729KT4,143,1183.8082860192883,0.7463289200772777,0.9788537800494614,0.9979394906967718,0,0,0,0,0,0,0,0,0,0.0,0.0
154,LYwnQax7tkwH5Cb,143,1333.794962448461,0.8408876383827354,0.9765054765973943,0.9955453999768699,0,0,0,0,0,1,0,0,0,0.0,0.0
155,LlT2YUhhzqhg5Sw,143,1353.388856669442,0.8532405591104881,0.9782228941914456,0.9972963038136355,0,0,0,0,0,0,0,0,0,0.0,0.0
156,Mx2yZCDsyf6DPfv,143,1392.028417719142,0.8776007720022678,0.9762421330127661,0.9952769217137437,0,0,0,0,0,0,0,0,0,0.0,0.0
157,PeE6FRyGXUgsRhN,143,1336.2454601589027,0.84243254842559,0.976449946249591,0.9954887868972307,0,0,0,0,0,0,0,0,0,0.0,0.0
158,Qf4GUc1pJu5T6c6,143,1408.0480496501543,0.8877003081689822,0.9761897423333975,0.9952235095198574,0,0,0,0,0,0,0,0,0,0.0,0.0
159,Quc1TzYxW2pYoWX,143,1006.9734660851436,0.634843858051483,0.9791021220498041,0.9981926748744209,0,0,0,0,0,0,0,1,0,0.0,0.0
160,V94E5Ben1TlhnDV,143,1379.0217902391894,0.8694007768209515,0.9764277014980219,0.9954661084170491,0,0,0,0,0,0,0,0,0,0.0,0.0
161,WcxssY2VbP4hApt,143,1205.6554289605047,0.7601023957241835,0.9793272365496141,0.9984221786612658,0,0,0,1,0,0,1,0,0,0.0,0.0
162,oZ35aAeoifZaQzV,143,1409.604432186943,0.8886815255769246,0.9762098109935816,0.9952439694791806,0,0,0,0,0,0,0,0,0,0.0,0.0
163,oZZkBaNadn6DNKz,143,1387.7849217066123,0.874925470744635,0.9762756552199214,0.9953110975375669,0,0,0,0,0,0,0,0,0,0.0,0.0
164,q49J1IKaHRwDQnt,143,1351.062868052172,0.8517741455084373,0.9766124160152682,0.9956544245016595,0,0,0,0,0,1,0,0,0,0.0,0.0
165,rrq4fwE8jgrTyWY,143,1303.9202479122043,0.8220532006610365,0.9767034354629884,0.995747218648398,0,0,0,0,0,0,0,0,0,0.0,0.0
166,vOuJvMaM2sgwLmb,143,1255.1776782265408,0.7913235716958444,0.9788154216940175,0.9979003844293436,0,0,0,0,0,0,0,0,0,0.0,0.0
167,xoJJ8DcxJEcupym,143,1352.5400315864813,0.8527054194979493,0.9787200811440986,0.9978031849274691,0,0,0,0,0,0,0,0,0,0.0,0.0
168,4UPUqMRk7TRMgml,144,1395.8080674024848,0.8799836425225656,0.9763117010260032,0.995347846165499,0,0,0,0,0,0,0,0,0,0.0,0.0
169,81aHJ1q11NBPMrL,144,1265.9125961744753,0.7980913733862184,0.9763399529799426,0.9953766489766033,0,0,0,0,0,0,0,0,0,0.0,0.0
170,9kRcWv60rDACzjR,144,1341.5024859492005,0.8457468269512832,0.9785598732060307,0.9976398532518096,0,0,0,0,0,0,0,0,0,0.0,0.0
171,Et9kgGMDl729KT4,144,1172.45457798436,0.7391710037519288,0.9788805784281023,0.9979668115907372,0,0,0,0,0,0,0,0,0,0.0,0.0
172,LYwnQax7tkwH5Cb,144,1297.0581963164777,0.8177270377025271,0.9792841035685127,0.9983782046724333,0,0,0,0,0,0,0,0,0,0.0,0.0
173,LlT2YUhhzqhg5Sw,144,1332.703551427122,0.8401995610829426,0.979103096575621,0.9981936684015618,0,0,0,0,0,0,0,0,0,0.0,0.0
174,Mx2yZCDsyf6DPfv,144,1380.9959326878516,0.8706453699017646,0.9763357271695312,0.9953723407712557,0,0,0,0,0,0,0,0,0,0.0,0.0
175,PeE6FRyGXUgsRhN,144,1304.3804989894425,0.8223433647809334,0.9765974611978798,0.9956391780949416,0,0,0,0,0,0,0,0,0,0.0,0.0
176,Qf4GUc1pJu5T6c6,144,1388.4139992091718,0.8753220710545626,0.9764149712983095,0.9954531300036472,0,0,0,0,0,0,0,0,0,0.0,0.0
177,Quc1TzYxW2pYoWX,144,1064.7138351366652,0.6712461267194888,0.9792310831810732,0.9983241504924155,0,0,0,0,0,0,0,1,0,0.0,0.0
178,V94E5Ben1TlhnDV,144,1367.293122848857,0.8620064683245926,0.9764328340752582,0.9954713410693793,0,0,0,0,0,0,0,0,0,0.0,0.0
179,WcxssY2VbP4hApt,144,1499.5410641696744,0.9453818462418248,0.9765935628333181,0.9956352037199895,0,0,0,0,0,0,0,0,0,0.0,0.0
180,oZ35aAeoifZaQzV,144,1393.3865294869577,0.8784569901086864,0.9763351809625983,0.9953717839143691,0,0,0,0,0,0,0,0,0,0.0,0.0
181,oZZkBaNadn6DNKz,144,1371.7670803232697,0.8648270634241405,0.9763883015719682,0.9954259402704465,0,0,0,0,0,0,0,0,0,0.0,0.0
182,q49J1IKaHRwDQnt,144,1337.0724606974784,0.8429539288096841,0.9792020990650278,0.9982946012434938,0,0,0,0,0,0,0,0,0,0.0,0.0
183,rrq4fwE8jgrTyWY,144,1260.8196701505199,0.7948805511404361,0.9793746832496153,0.9984705504779758,0,0,0,0,0,0,0,0,0,0.0,0.0
184,vOuJvMaM2sgwLmb,144,1369.049153507593,0.863113553382735,0.9760476136177638,0.9950786095756741,0,0,0,0,0,0,0,0,0,0.0,0.0
185,xoJJ8DcxJEcupym,144,1341.8400956387436,0.8459596721205391,0.9764928729695302,0.9955325506032168,0,0,0,0,0,0,0,0,0,0.0,0.0
186,4UPUqMRk7TRMgml,145,1404.8981826676513,0.8857144825490724,0.9783720676515123,0.9974483858608203,0,0,0,0,0,0,0,0,0,0.0,0.0
187,81aHJ1q11NBPMrL,145,1314.7829186643821,0.8289015437816013,0.978610441610224,0.9976914076397627,0,0,0,0,0,0,0,0,0,0.0,0.0
188,9kRcWv60rDACzjR,145,1350.2356721010908,0.8512526419270267,0.9766721309337982,0.9957153037428694,0,0,0,0,0,0,0,0,0,0.0,0.0
189,Et9kgGMDl729KT4,145,1189.9414810399642,0.7501955772636337,0.9793444208489384,0.9984396980204032,0,0,0,0,0,0,0,0,0,0.0,0.0
190,LYwnQax7tkwH5Cb,145,1318.3608719038027,0.831157255292325,0.9785569898299737,0.9976369136556285,0,0,0,0,0,0,0,0,0,0.0,0.0
191,LlT2YUhhzqhg5Sw,145,1340.2272199462234,0.844942838746391,0.9766949235632154,0.9957385407834324,0,0,0,0,0,0,0,0,0,0.0,0.0
192,Mx2yZCDsyf6DPfv,145,1397.658766591305,0.881150411114484,0.9776770789479305,0.996739846253549,0,0,0,0,0,0,0,0,0,0.0,0.0
193,PeE6FRyGXUgsRhN,145,1326.569971977723,0.8363326615344768,0.9767895840141979,0.9958350469257878,0,0,0,0,0,0,0,0,0,0.0,0.0
194,Qf4GUc1pJu5T6c6,145,1396.8549832306926,0.8806436679411286,0.9785333025063366,0.9976127644760797,0,0,0,0,0,0,0,0,0,0.0,0.0
195,Quc1TzYxW2pYoWX,145,1079.3335226105278,0.6804630714672951,0.9788929070606245,0.9979793806071837,0,0,0,0,0,0,0,1,0,0.0,0.0
196,V94E5Ben1TlhnDV,145,1380.6973552435347,0.8704571325121397,0.9765670473514532,0.995608171238727,0,0,0,0,0,0,0,0,0,0.0,0.0
197,WcxssY2VbP4hApt,145,1391.5950513817693,0.8773275572981735,0.9764405494193152,0.9954792068473697,0,0,0,0,0,0,0,0,0,0.0,0.0
198,oZ35aAeoifZaQzV,145,1402.0485807198622,0.8839179582558568,0.9776257725369905,0.9966875394691787,0,0,0,0,0,0,0,0,0,0.0,0.0
199,oZZkBaNadn6DNKz,145,1380.7959598087514,0.8705192975092444,0.9765249116445949,0.9955652139690108,0,0,0,0,0,0,0,0,0,0.0,0.0
200,q49J1IKaHRwDQnt,145,1341.388565490231,0.8456750060879547,0.9769660182199507,0.9960149212492251,0,0,0,0,0,0,0,0,0,0.0,0.0
201,rrq4fwE8jgrTyWY,145,1291.9169547362344,0.814485755037289,0.9784107599018038,0.9974878325333845,0,0,0,0,0,0,0,0,0,0.0,0.0
202,vOuJvMaM2sgwLmb,145,1377.4336391020918,0.8683995309798236,0.9788763401450332,0.9979624906695398,0,0,0,0,0,0,1,0,0,0.0,0.0
203,xoJJ8DcxJEcupym,145,1335.5535257587244,0.8419963201445853,0.97664025866872,0.9956828100317271,0,0,1,0,0,0,0,0,0,0.0,0.0
204,4UPUqMRk7TRMgml,146,1363.0616503217857,0.8593387472427567,0.9764187441432248,0.9954569764115684,0,0,0,0,0,0,0,0,0,0.0,0.0
205,81aHJ1q11NBPMrL,146,1315.6435428340922,0.8294441220983421,0.9767518990647842,0.9957966271944743,0,0,0,0,0,0,0,0,0,0.0,0.0
206,9kRcWv60rDACzjR,146,1313.5560619005796,0.8281280750583022,0.9767611286749466,0.9958060367637608,0,0,0,0,0,0,0,0,0,0.0,0.0
207,Et9kgGMDl729KT4,146,1051.2050480868306,0.6627295463157825,0.9782933108901664,0.9973680934985611,0,0,0,0,0,0,0,1,0,0.0,0.0
208,LYwnQax7tkwH5Cb,146,1278.7344439343694,0.8061748746634524,0.9784611311078469,0.9975391858782139,0,0,0,0,0,0,0,0,0,0.0,0.0
209,LlT2YUhhzqhg5Sw,146,1292.8029996578857,0.8150443598023728,0.9767434385388267,0.9957880017050118,0,0,0,0,0,0,0,0,0,0.0,0.0
210,Mx2yZCDsyf6DPfv,146,1355.3578958828168,0.8544819348696066,0.9764548336729684,0.9954937696156871,0,0,0,0,0,0,0,0,0,0.0,0.0
211,PeE6FRyGXUgsRhN,146,1296.4864610860034,0.8173665886820485,0.9768190239760188,0.9958650609085752,0,0,1,0,0,0,0,0,0,0.0,0.0
212,Qf4GUc1pJu5T6c6,146,1349.0373669592632,0.8504971735011123,0.9764307394656204,0.9954692056190008,0,0,0,0,0,0,0,0,0,0.0,0.0
213,Quc1TzYxW2pYoWX,146,935.0679593388519,0.5895112143866668,0.9794460639260344,0.9985433229362563,0,0,0,0,0,0,0,1,0,0.0,0.0
214,V94E5Ben1TlhnDV,146,1347.4147431412246,0.8494741944460488,0.9766162325546818,0.9956583154560352,0,0,1,0,0,0,0,0,0,0.0,0.0
215,WcxssY2VbP4hApt,146,1356.7263193705767,0.8553446539736115,0.9765159172173533,0.9955560441682464,0,0,0,0,0,0,0,0,0,0.0,0.0
216,oZ35aAeoifZaQzV,146,1360.3144427374464,0.8576067772152934,0.9764604998620052,0.9954995462841916,0,0,0,0,0,0,0,0,0,0.0,0.0
217,oZZkBaNadn6DNKz,146,1354.7881537952596,0.8541227424210058,0.9765666685815502,0.9956077850835608,0,0,0,0,0,0,0,0,0,0.0,0.0
218,q49J1IKaHRwDQnt,146,1288.8179779999996,0.8125320130435782,0.9779606943326637,0.9970289915767453,0,0,0,0,0,0,0,0,0,0.0,0.0
219,rrq4fwE8jgrTyWY,146,1252.1579280411434,0.789419777879407,0.9788438292863824,0.9979293459135146,0,0,0,0,0,0,0,0,0,0.0,0.0
220,vOuJvMaM2sgwLmb,146,1349.773486135507,0.8509612579616981,0.9761733265455352,0.995206773656634,0,0,0,0,0,0,0,0,0,0.0,0.0
221,xoJJ8DcxJEcupym,146,1313.0701389922942,0.8278217261978791,0.9767448951891234,0.9957894867571052,0,0,1,0,0,0,0,0,0,0.0,0.0
222,4UPUqMRk7TRMgml,147,1411.4876092970776,0.8898687697916505,0.976325197420303,0.9953616057127658,0,0,0,0,0,0,0,0,0,0.0,0.0
223,81aHJ1q11NBPMrL,147,1301.285741863263,0.8203922830296393,0.977425051740681,0.9964829050147546,0,0,0,0,0,0,0,0,0,0.0,0.0
224,9kRcWv60rDACzjR,147,1364.244471489135,0.8600844538363817,0.9765775309030069,0.9956188591987793,0,0,0,0,0,0,0,0,0,0.0,0.0
225,Et9kgGMDl729KT4,147,1253.7709397113572,0.7904366969803459,0.977800045958361,0.9968652108772165,0,0,0,0,0,0,0,0,0,0.0,0.0
226,LYwnQax7tkwH5Cb,147,1203.2292564382753,0.758572821434308,0.9787987015518282,0.9978833382774864,0,0,0,1,0,0,0,0,0,0.0,0.0
227,LlT2YUhhzqhg5Sw,147,1353.4294164663827,0.8532661299312087,0.976579899123843,0.9956212735952328,0,0,0,0,0,0,0,0,0,0.0,0.0
228,Mx2yZCDsyf6DPfv,147,1337.1661735771772,0.8430130098561077,0.976401960062182,0.9954398650741766,0,0,0,0,0,0,0,0,0,0.0,0.0
229,PeE6FRyGXUgsRhN,147,1334.3624363108397,0.841245400834547,0.9776598655641155,0.9967222972428308,0,0,0,0,0,0,0,0,0,0.0,0.0
230,Qf4GUc1pJu5T6c6,147,1392.9620041873436,0.8781893492143387,0.976391968206264,0.9954296783968514,0,0,0,0,0,0,0,0,0,0.0,0.0
231,Quc1TzYxW2pYoWX,147,1073.0607953179074,0.6765084465153253,0.9785191318046709,0.9975983174737885,0,0,1,0,0,0,0,1,0,1.0,0.0
232,V94E5Ben1TlhnDV,147,1407.0355137119873,0.8870619574645681,0.9764228243678063,0.9954611361924506,0,0,1,0,0,0,0,0,0,0.0,0.0
233,WcxssY2VbP4hApt,147,1386.8497619208463,0.874335901638511,0.976375173547187,0.9954125562751746,0,0,0,0,0,0,0,0,0,0.0,0.0
234,oZ35aAeoifZaQzV,147,1408.3494027088907,0.8878902954376513,0.97635713228564,0.9953941632447479,0,0,0,0,0,0,0,0,0,0.0,0.0
235,oZZkBaNadn6DNKz,147,1403.074552498603,0.8845647795517545,0.9764064575436162,0.9954444502475941,0,0,1,0,0,0,0,0,0,0.0,0.0
236,q49J1IKaHRwDQnt,147,1322.3144926553646,0.8336498054296706,0.9786701553819497,0.9977522857118079,0,0,0,0,0,0,0,0,0,0.0,0.0
237,rrq4fwE8jgrTyWY,147,1190.61070572406,0.7506174882619507,0.9767746531494587,0.9958198249387483,0,0,0,0,0,0,0,0,0,0.0,0.0
238,vOuJvMaM2sgwLmb,147,1390.7694900141319,0.8768070842357334,0.9761183880728014,0.9951507639924563,0,0,0,0,0,0,0,0,0,0.0,0.0
239,xoJJ8DcxJEcupym,147,1357.4669661857909,0.8558115928726593,0.9777925325393606,0.9968575509614216,0,0,0,0,0,0,0,0,0,0.0,0.0
240,4UPUqMRk7TRMgml,148,1384.485756896574,0.8728455206894512,0.9763260411096047,0.9953624658523385,0,0,0,0,0,0,0,0,0,0.0,0.0
241,81aHJ1q11NBPMrL,148,1415.3398167775463,0.8922973841904223,0.9794070973256599,0.9985035965643257,0,0,0,0,0,0,0,0,0,0.0,0.0
242,9kRcWv60rDACzjR,148,1283.360988119146,0.8090916676660803,0.9795260282558853,0.9986248464122154,0,0,0,0,0,0,1,0,0,0.0,0.0
243,Et9kgGMDl729KT4,148,1263.3040502612284,0.7964468222562783,0.9771080802833279,0.9961597532415649,0,0,1,0,0,0,0,0,0,0.0,0.0
244,LYwnQax7tkwH5Cb,148,1264.1987448979057,0.7970108802121789,0.9787194170740423,0.9978025079093615,0,0,0,0,0,0,0,0,0,0.0,0.0
245,LlT2YUhhzqhg5Sw,148,1325.0957997948644,0.8354032734348712,0.9766666488047056,0.9957097147231138,0,0,0,0,0,0,0,0,0,0.0,0.0
246,Mx2yZCDsyf6DPfv,148,1375.3763227459901,0.8671025011208168,0.9763890683307177,0.9954267219794735,0,0,0,0,0,0,0,0,0,0.0,0.0
247,PeE6FRyGXUgsRhN,148,1313.9759062160074,0.828392764838087,0.9789917243227466,0.9980801246102657,0,0,0,0,0,0,1,0,0,0.0,0.0
248,Qf4GUc1pJu5T6c6,148,1376.4671680550634,0.8677902217687519,0.976346087043401,0.9953829026421541,0,0,0,0,0,0,0,0,0,0.0,0.0
249,Quc1TzYxW2pYoWX,148,1097.3635372345784,0.6918300482846259,0.9785748490825321,0.9976551211282516,0,0,1,0,0,0,0,1,0,1.0,0.0
250,V94E5Ben1TlhnDV,148,1359.591664729852,0.8571511036605176,0.9780728451727599,0.9971433291361723,0,0,0,0,0,0,0,0,0,0.0,0.0
251,WcxssY2VbP4hApt,148,1263.166926902926,0.7963603731841372,0.9793649127643212,0.9984605894875636,0,0,0,0,0,0,1,0,0,0.0,0.0
252,oZ35aAeoifZaQzV,148,1380.0791380020958,0.8700673790261866,0.9763820312543521,0.9954195476940517,0,0,0,0,0,0,0,0,0,0.0,0.0
253,oZZkBaNadn6DNKz,148,1366.2871224263367,0.8613722379193794,0.9784153118554015,0.9974924732410648,0,0,0,0,0,0,1,0,0,0.0,0.0
254,q49J1IKaHRwDQnt,148,1325.689331971183,0.8357774642843647,0.9767455844506715,0.9957901894578888,0,0,0,0,0,0,0,0,0,0.0,0.0
255,rrq4fwE8jgrTyWY,148,1226.209929473659,0.7730609282432407,0.9776487506708125,0.996710965631115,0,0,0,0,0,0,0,0,0,0.0,0.0
