,SOURCE_KEY,DAY,ERROR,norm_error,alarm_negative_trend,alarm_DC_conversion_fall,alarm_DC_conversion_jump,alarm_inefficient_inverter_day,alarm_inefficient_inverter_window
430,iCRJl6heRkivqQ3,155,0.00027584251273830634,0.10498943130924553,0,0,0,0,0.0
431,ih0vzX44oOqAx2f,155,0.0002554536456471233,0.09722914976419626,0,0,0,0,0.0
432,pkci93gMrogZuBj,155,0.0002931675567059709,0.11158357988886794,0,0,0,0,0.0
433,rGa61gmuvPhdLxV,155,0.00027684981599336215,0.10537282469866333,0,0,0,0,0.0
434,sjndEbLyjtCKgGv,155,0.00027374730234884927,0.10419196559201936,0,0,0,0,0.0
435,uHbuxQJl8lW7ozc,155,0.0002932970426592672,0.1116328640128565,0,0,0,0,0.0
436,wCURE6d3bPkepu2,155,0.0003067975899652268,0.11677135687947629,0,0,0,0,0.0
437,z9Y9gH1T5YWrNuG,155,0.0003122131826304106,0.11883260548280375,0,0,0,0,0.0
438,zBIq5rxdHJRwDNY,155,0.0002909340293851963,0.11073346885669264,0,0,0,0,0.0
439,zVJPv84UY57bAof,155,0.0002783964645736767,0.10596150029210433,0,0,0,0,0.0
440,1BY6WEcLGh8j5v7,156,0.0005053791183586349,0.19235420133508876,0,0,0,0,0.0
441,1IF53ai7Xc0U56Y,156,0.00048253088122671085,0.18365784993121625,0,0,0,0,0.0
442,3PZuoBAID5Wc2HD,156,0.0005100843816085122,0.19414508885224815,0,0,0,0,0.0
443,7JYdWkrLSPkdwr4,156,0.00046002640523455646,0.1750923387165965,0,0,0,0,0.0
444,McdE0feGgRqW7Ca,156,0.0005163881753708602,0.19654439893548964,0,0,0,0,0.0
445,VHMLBKoKgIrUVDU,156,0.0004889180353578706,0.18608888811042232,0,0,0,0,0.0
446,WRmjgnKYAwPKWDb,156,0.0005182710465985555,0.19726104546492365,0,0,0,0,0.0
447,YxYtjZvoooNbGkE,156,0.0004164125016107773,0.15849229076466623,0,0,0,0,0.0
448,ZnxXDlPa8U1GXgE,156,0.00042864071833616013,0.1631465172186651,0,0,0,0,0.0
449,ZoEaEvLYb1n2sOq,156,0.00040936658836171274,0.15581051985948538,0,0,0,0,0.0
450,adLQvlD726eNBSB,156,0.000517965157940839,0.1971446200600838,0,0,0,0,0.0
451,bvBOhCH3iADSZry,156,0.0005059460538710078,0.19256998474150486,0,0,0,0,0.0
452,iCRJl6heRkivqQ3,156,0.00045276248999907837,0.17232759327514627,0,0,0,0,0.0
453,ih0vzX44oOqAx2f,156,0.000385365288510419,0.14667529702144286,0,0,0,0,0.0
454,pkci93gMrogZuBj,156,0.0004161620452123803,0.15839696363552133,0,0,0,0,0.0
455,rGa61gmuvPhdLxV,156,0.00043396197316117346,0.1651718595503591,0,0,0,0,0.0
456,sjndEbLyjtCKgGv,156,0.0003941061824730008,0.15000220075776619,0,0,0,0,0.0
457,uHbuxQJl8lW7ozc,156,0.0004413216915821695,0.16797306899391434,0,0,0,0,0.0
458,wCURE6d3bPkepu2,156,0.0004148233561114783,0.157887440262897,0,0,0,0,0.0
459,z9Y9gH1T5YWrNuG,156,0.0005721872406575333,0.21778228599604255,0,0,0,1,0.0
460,zBIq5rxdHJRwDNY,156,0.00042202653111937004,0.16062906714336625,0,0,0,0,0.0
461,zVJPv84UY57bAof,156,0.0004946291220207064,0.18826260576886678,0,0,0,0,0.0
462,1BY6WEcLGh8j5v7,157,0.0008604166938043209,0.32748635616293853,0,0,0,0,0.0
463,1IF53ai7Xc0U56Y,157,0.0008390065970052842,0.31933738063015216,0,0,0,0,0.0
464,3PZuoBAID5Wc2HD,157,0.0009270043525636491,0.3528305293868403,0,0,0,0,0.0
465,7JYdWkrLSPkdwr4,157,0.0008152423802646481,0.3102923948651187,0,0,0,0,0.0
