,SOURCE_KEY,DAY,DC_efficiency_unnorm,DC_efficiency,AC_efficiency_unnorm,AC_efficiency,alarm_negative_trend,alarm_negative_trend_temp,alarm_AC_negative_trend,alarm_DC_conversion_fall,alarm_DC_conversion_jump,alarm_AC_conversion_fall,alarm_AC_conversion_jump,alarm_inefficient_inverter_day,alarm_AC_inefficient_inverter_day,alarm_inefficient_inverter_window,alarm_AC_inefficient_inverter_window
70,McdE0feGgRqW7Ca,139,14594.63694270818,0.8910836399979526,0.09785861958064129,0.9990063949944499,0,0,0,0,0,0,0,0,0,,
71,VHMLBKoKgIrUVDU,139,14598.081407775764,0.8912939437199511,0.09786317751276367,0.9990529254212812,0,0,0,0,0,0,0,0,0,,
72,WRmjgnKYAwPKWDb,139,14407.862929610941,0.8796800492062771,0.09786441591635912,0.9990655678754333,0,0,0,0,0,0,0,0,0,,
73,ZnxXDlPa8U1GXgE,139,14575.331170167856,0.8899049153653539,0.0978564870844672,0.998984625043838,0,0,0,0,0,0,0,0,0,,
74,ZoEaEvLYb1n2sOq,139,14284.181353541226,0.8721286020933738,0.09786810665074153,0.9991032453663488,0,0,0,0,0,0,0,0,0,,
75,adLQvlD726eNBSB,139,14721.292663495784,0.8988166751634741,0.09786252231993,0.9990462367735812,0,0,0,0,0,0,0,0,0,,
76,bvBOhCH3iADSZry,139,13321.946101181305,0.8133787959438197,0.09788878659673138,0.9993143601192498,0,0,0,0,0,0,0,1,0,,
77,iCRJl6heRkivqQ3,139,14404.490118769669,0.879474120372743,0.09786797167670826,0.999101867460928,0,0,0,0,0,0,0,0,0,,
78,ih0vzX44oOqAx2f,139,14206.19450981731,0.8673670721663016,0.09786735411065328,0.9990955629326105,0,0,0,0,0,0,0,0,0,,
79,pkci93gMrogZuBj,139,14352.474144747895,0.876298256276136,0.09787242845592553,0.999147365251089,0,0,0,0,0,0,0,0,0,,
80,rGa61gmuvPhdLxV,139,14400.973259094135,0.8792593965578692,0.09786817357143543,0.9991039285376571,0,0,0,0,0,0,0,0,0,,
81,sjndEbLyjtCKgGv,139,14316.06096170715,0.8740750292225798,0.09786389753460818,0.9990602758869865,0,0,0,0,0,0,0,0,0,,
82,uHbuxQJl8lW7ozc,139,14628.827266313527,0.8931711491378207,0.0978252542038506,0.9986657788593752,0,0,0,0,0,0,0,0,1,,
83,wCURE6d3bPkepu2,139,14453.606227111544,0.8824729315645267,0.09786574551454573,0.9990791413051106,0,0,0,0,0,0,0,0,0,,
84,z9Y9gH1T5YWrNuG,139,14313.07150480189,0.8738925062758829,0.09787184617463963,0.9991414209333499,0,0,0,0,0,0,0,0,0,,
85,zBIq5rxdHJRwDNY,139,14458.168214014655,0.8827514662009965,0.09785990413543166,0.9990195085909405,0,0,0,0,0,0,0,0,0,,
86,zVJPv84UY57bAof,139,14431.912193826389,0.8811483903497052,0.09786447044973218,0.9990661245886657,0,0,0,0,0,0,0,0,0,,
87,YxYtjZvoooNbGkE,139,14341.897279474757,0.8756524799101768,0.09787028668653514,0.9991255006332682,0,0,0,0,0,0,0,0,0,,
88,1BY6WEcLGh8j5v7,140,12703.448114869709,0.7756160589098368,0.09786926223016114,0.999115042295787,0,0,0,0,0,0,0,1,0,,
89,1IF53ai7Xc0U56Y,140,13813.265696241588,0.8433765858777019,0.09782548310664671,0.9986681156525787,0,0,0,0,0,0,0,0,0,,
90,3PZuoBAID5Wc2HD,140,13396.340056212171,0.8179209600622542,0.09783403945133046,0.9987554645554498,0,0,0,0,0,0,0,0,0,,
91,7JYdWkrLSPkdwr4,140,13651.065338085114,0.8334733531955587,0.09784246730862158,0.9988415017728765,0,0,0,0,0,0,0,0,0,,
92,McdE0feGgRqW7Ca,140,14237.431621039155,0.8692742712888183,0.0978203739376108,0.9986159578297742,0,0,0,0,0,0,0,0,0,,
93,VHMLBKoKgIrUVDU,140,13955.534768493884,0.852062902862452,0.09782686099864912,0.9986821820979049,0,0,0,0,0,0,0,0,0,,
94,WRmjgnKYAwPKWDb,140,13064.041013168095,0.7976322579858731,0.09784232523847443,0.9988400514255678,0,0,0,0,0,0,0,0,0,,
95,ZnxXDlPa8U1GXgE,140,13847.828622986715,0.8454868445085901,0.09782784700586636,0.9986922479206168,0,0,0,0,0,0,0,0,0,,
96,ZoEaEvLYb1n2sOq,140,13616.075572847365,0.8313370337041509,0.09784545672700962,0.9988720197599456,0,0,0,0,0,0,0,0,0,,
97,adLQvlD726eNBSB,140,13839.110568036996,0.8449545588362029,0.0978260925606366,0.9986743373674973,0,0,0,0,0,0,0,0,0,,
98,bvBOhCH3iADSZry,140,12539.969386843994,0.7656347746474577,0.0978820892741493,0.9992459893603172,0,0,0,0,0,0,0,1,0,,
99,iCRJl6heRkivqQ3,140,14088.350785931798,0.8601720583510878,0.09783396424762016,0.9987546968255571,0,0,0,0,0,0,0,0,0,,
100,ih0vzX44oOqAx2f,140,13573.148598400403,0.8287161035094187,0.09784444751254148,0.998861717022058,0,0,0,0,0,0,0,0,0,,
101,pkci93gMrogZuBj,140,14053.041758040772,0.8580162461015994,0.09783622454151275,0.9987777714209575,0,0,0,0,0,0,0,0,0,,
102,rGa61gmuvPhdLxV,140,14079.09179469031,0.8596067455138748,0.09783291177958112,0.9987439525262195,0,0,0,0,0,0,0,0,0,,
103,sjndEbLyjtCKgGv,140,13950.793185955097,0.8517734029149988,0.0978355697448081,0.9987710868172079,0,0,0,0,0,0,0,0,0,,
104,uHbuxQJl8lW7ozc,140,14236.585944821856,0.8692226380590964,0.09783167290853323,0.9987313052999995,0,0,0,0,0,0,0,0,0,,
105,wCURE6d3bPkepu2,140,13985.468078135238,0.8538904976575202,0.09783003320021487,0.9987145660581934,0,0,0,0,0,0,0,0,0,,
106,z9Y9gH1T5YWrNuG,140,13920.506950739104,0.8499242600535462,0.09783797582088269,0.9987956496548575,0,0,0,0,0,0,0,0,0,,
107,zBIq5rxdHJRwDNY,140,13950.845788484125,0.8517766145915361,0.09783699450253867,0.9987856316993069,0,0,0,0,0,0,0,0,0,,
108,zVJPv84UY57bAof,140,14183.958253296454,0.8660094252115802,0.09783196084103676,0.9987342447080312,0,0,0,0,0,0,0,0,0,,
109,YxYtjZvoooNbGkE,140,13761.23725667477,0.8401999606903398,0.09784044752512597,0.9988208824688513,0,0,0,0,0,0,0,0,0,,
110,1BY6WEcLGh8j5v7,141,12762.982123788419,0.7792509407900235,0.09768826544446352,0.9972673057636324,0,0,0,0,0,0,0,1,0,,
111,1IF53ai7Xc0U56Y,141,14107.89705437905,0.8613654665944532,0.09762711298552272,0.9966430204649711,0,0,0,0,0,0,0,0,0,,
112,3PZuoBAID5Wc2HD,141,14112.73890098348,0.8616610882199534,0.09762765695843982,0.9966485737051989,0,0,0,0,0,0,0,0,0,,
113,7JYdWkrLSPkdwr4,141,13673.248090820382,0.8348277334470244,0.09764744992802359,0.9968506336083004,0,0,0,0,0,0,0,0,0,,
114,McdE0feGgRqW7Ca,141,13782.6764288159,0.8415089412168889,0.09762322541748687,0.9966033335641602,0,0,0,0,0,0,0,0,0,,
115,VHMLBKoKgIrUVDU,141,14040.601100290341,0.8572566748539049,0.09762455027990208,0.996616858647908,0,0,0,0,0,0,0,0,0,,
116,WRmjgnKYAwPKWDb,141,13818.334941397501,0.8436860914476798,0.09764617124386937,0.9968375799431995,0,0,0,0,0,0,0,0,0,,
117,ZnxXDlPa8U1GXgE,141,13751.161450989546,0.8395847767949715,0.09763026165210763,0.9966751641643969,0,0,0,0,0,0,0,0,0,,
118,ZoEaEvLYb1n2sOq,141,13355.57082392838,0.8154317720100969,0.09764454414541746,0.996820969431364,0,0,0,0,0,0,0,0,0,,
119,adLQvlD726eNBSB,141,14286.19899107746,0.8722517900703711,0.09761460607585297,0.9965153415461876,0,0,0,0,0,0,0,0,0,,
120,bvBOhCH3iADSZry,141,12573.278135643597,0.7676684587494085,0.09771008887281751,0.9974900939511194,0,0,0,0,0,0,0,1,0,,
121,iCRJl6heRkivqQ3,141,13561.417599723509,0.8279998608894171,0.09763709723620237,0.9967449463895441,0,0,0,0,0,0,0,0,0,,
122,ih0vzX44oOqAx2f,141,13379.673387120956,0.8169033673520867,0.09764474324662593,0.9968230019899814,0,0,0,0,0,0,0,0,0,,
123,pkci93gMrogZuBj,141,13437.896912961876,0.8204582369623077,0.09764184730521465,0.9967934382785598,0,0,0,0,0,0,0,0,0,,
124,rGa61gmuvPhdLxV,141,13453.106096679026,0.8213868420959111,0.09763906873478671,0.996765072768824,0,0,0,0,0,0,0,0,0,,
125,sjndEbLyjtCKgGv,141,13465.32737476205,0.8221330189965353,0.09764102809166841,0.9967850751974632,0,0,0,0,0,0,0,0,0,,
126,uHbuxQJl8lW7ozc,141,13592.863722802087,0.8299198213465824,0.09763654269938221,0.9967392853059117,0,0,0,0,0,0,0,0,0,,
127,wCURE6d3bPkepu2,141,13539.058115507176,0.8266346901995136,0.09762696798008225,0.9966415401522203,0,0,0,0,0,0,0,0,0,,
128,z9Y9gH1T5YWrNuG,141,13527.348466736696,0.8259197511098701,0.09763973930534613,0.996771918402658,0,0,0,0,0,0,0,0,0,,
129,zBIq5rxdHJRwDNY,141,13525.181291354967,0.8257874330169128,0.09763398626927178,0.996713187553464,0,0,0,0,0,0,0,0,0,,
130,zVJPv84UY57bAof,141,13556.618670431597,0.8277068596041973,0.09763987247117835,0.9967732778487502,0,0,0,0,0,0,0,0,0,,
131,YxYtjZvoooNbGkE,141,13529.912613926448,0.826076306536381,0.09764004348891166,0.9967750237124254,0,0,0,0,0,0,0,0,0,,
132,1BY6WEcLGh8j5v7,142,12546.4196288773,0.7660285977464817,0.09772685964967949,0.9976613012847804,0,0,0,0,0,0,0,1,0,0.0,0.0
133,1IF53ai7Xc0U56Y,142,13839.912681531037,0.8450035323197344,0.09769553647056352,0.9973415332726981,0,0,0,0,0,0,0,0,0,0.0,0.0
134,3PZuoBAID5Wc2HD,142,13755.92026142921,0.8398753286014522,0.09769339574876139,0.9973196793493606,0,0,0,0,0,0,0,0,0,0.0,0.0
135,7JYdWkrLSPkdwr4,142,13400.614835586193,0.8181819590840007,0.09769500606981385,0.9973361185862546,0,0,0,0,0,0,0,0,0,0.0,0.0
136,McdE0feGgRqW7Ca,142,14017.13444398946,0.8558239051593071,0.09766964978933956,0.9970772646758311,0,0,0,0,0,0,0,0,0,0.0,0.0
137,VHMLBKoKgIrUVDU,142,13583.724326587308,0.8293618104499483,0.09768424862925047,0.997226299420987,0,0,0,0,0,0,0,0,0,0.0,0.0
138,WRmjgnKYAwPKWDb,142,13594.493892633936,0.8300193522683368,0.09770832922042172,0.9974721302397581,0,0,0,0,0,0,0,0,0,0.0,0.0
139,ZnxXDlPa8U1GXgE,142,13426.229099112772,0.819745852126954,0.09768996998613579,0.9972847068677808,0,0,0,0,0,0,0,0,0,0.0,0.0
140,ZoEaEvLYb1n2sOq,142,13242.474349863262,0.8085266041613529,0.09769770832883291,0.997363705057968,0,0,0,0,0,0,0,0,0,0.0,0.0
141,adLQvlD726eNBSB,142,13881.131961814957,0.8475201983017437,0.09768243256660447,0.997207759835973,0,0,0,0,0,0,0,0,0,0.0,0.0
142,bvBOhCH3iADSZry,142,12205.070955875824,0.7451873655020169,0.09772262709331582,0.9976180925118322,0,0,0,0,0,0,0,1,0,1.0,0.0
143,iCRJl6heRkivqQ3,142,13809.562552694906,0.8431504883979245,0.09769155202985257,0.9973008574306744,0,0,0,0,0,0,0,0,0,0.0,0.0
144,ih0vzX44oOqAx2f,142,13304.150089121898,0.8122922505733803,0.09769536830914882,0.9973398165682382,0,0,0,0,0,0,0,0,0,0.0,0.0
145,pkci93gMrogZuBj,142,13778.132608015278,0.8412315157218656,0.09768367837587506,0.9972204778922219,0,0,0,0,0,0,0,0,0,0.0,0.0
146,rGa61gmuvPhdLxV,142,13868.49591710801,0.8467486975952278,0.09769339892680073,0.9973197117929168,0,0,0,0,0,0,0,0,0,0.0,0.0
147,sjndEbLyjtCKgGv,142,13502.569880480914,0.8244068808054235,0.0976829748452557,0.9972132957799988,0,0,0,0,0,0,0,0,0,0.0,0.0
148,uHbuxQJl8lW7ozc,142,14208.099846120673,0.8674834035293417,0.09768276838389381,0.9972111880840009,0,0,0,0,0,0,0,0,0,0.0,0.0
149,wCURE6d3bPkepu2,142,13284.040511370256,0.8110644491685151,0.09768880227296095,0.9972727860688345,0,0,0,0,0,0,0,0,0,0.0,0.0
150,z9Y9gH1T5YWrNuG,142,13942.88260284322,0.8512904178827908,0.09768555882312022,0.9972396747583887,0,0,0,0,0,0,0,0,0,0.0,0.0
151,zBIq5rxdHJRwDNY,142,13838.55762484342,0.8449207985833389,0.09769722250569252,0.9973587454496455,0,0,0,0,0,0,0,0,0,0.0,0.0
152,zVJPv84UY57bAof,142,13931.891922433217,0.8506193758045092,0.09767348986715858,0.9971164667646703,0,0,0,0,0,0,0,0,0,0.0,0.0
153,YxYtjZvoooNbGkE,142,13437.413951443288,0.820428749479361,0.09768676270340554,0.9972519647754459,0,0,0,0,0,0,0,0,0,0.0,0.0
154,1BY6WEcLGh8j5v7,143,13286.477063885866,0.8112132142315432,0.09773435984491699,0.9977378683060409,0,0,0,0,0,0,0,0,0,0.0,0.0
155,1IF53ai7Xc0U56Y,143,13735.766708000705,0.8386448422372856,0.09770902193051752,0.9974792018888222,0,0,0,0,0,0,0,0,0,0.0,0.0
156,3PZuoBAID5Wc2HD,143,13659.861862170968,0.8340104298445032,0.09769890939075519,0.9973759663032858,0,0,0,0,0,0,0,0,0,0.0,0.0
157,7JYdWkrLSPkdwr4,143,13544.319075405017,0.8269559010192178,0.09770289931571731,0.9974166981322221,0,0,0,0,0,0,0,0,0,0.0,0.0
158,McdE0feGgRqW7Ca,143,13508.439439670787,0.824765249991901,0.09770920770720774,0.9974810984218244,0,0,0,0,0,0,0,0,0,0.0,0.0
159,VHMLBKoKgIrUVDU,143,13789.499917024308,0.8419255530678106,0.09768325172178387,0.9972161223212217,0,0,0,0,0,0,0,0,1,0.0,0.0
160,WRmjgnKYAwPKWDb,143,13526.031494379982,0.8258393426333864,0.09769543587444993,0.9973405063201289,0,0,0,0,0,0,0,0,0,0.0,0.0
161,ZnxXDlPa8U1GXgE,143,14083.41258134001,0.8598705535353134,0.09769295511502049,0.997315181064724,0,0,0,0,0,0,0,0,0,0.0,0.0
162,ZoEaEvLYb1n2sOq,143,13304.871114633681,0.8123362731852543,0.09771848153843374,0.9975757719083356,0,0,0,0,0,0,0,0,0,0.0,0.0
163,adLQvlD726eNBSB,143,13998.301394295946,0.8546740428818803,0.09770429698171544,0.9974309664437534,0,0,0,0,0,0,0,0,0,0.0,0.0
164,bvBOhCH3iADSZry,143,13015.200235019547,0.7946502572315012,0.0977180089238948,0.9975709471422721,0,0,0,0,0,0,0,0,0,0.0,0.0
165,iCRJl6heRkivqQ3,143,13571.243361120165,0.8285997781922904,0.09770573555798381,0.9974456523947504,0,0,0,0,0,0,0,0,0,0.0,0.0
166,ih0vzX44oOqAx2f,143,13689.220301960362,0.8358029256424384,0.0977232946189069,0.997624907060588,0,0,0,0,0,0,0,0,0,0.0,0.0
167,pkci93gMrogZuBj,143,13594.8614281223,0.8300417923510935,0.09770028824451452,0.9973900425668712,0,0,0,0,0,0,0,0,0,0.0,0.0
168,rGa61gmuvPhdLxV,143,12306.769229566402,0.7513966099153893,0.09770965469490804,0.9974856615719382,0,0,0,1,0,0,0,1,0,0.0,0.0
169,sjndEbLyjtCKgGv,143,13340.26689740309,0.8144973823018808,0.09770739625900675,0.9974626059441586,0,0,0,0,0,0,0,0,0,0.0,0.0
170,uHbuxQJl8lW7ozc,143,13673.045312320188,0.834815352693411,0.09770247154130991,0.9974123311242832,0,0,0,0,0,0,0,0,0,0.0,0.0
171,wCURE6d3bPkepu2,143,13622.265825787943,0.831714983025155,0.09772335252048317,0.9976254981586969,0,0,0,0,0,0,0,0,0,0.0,0.0
172,z9Y9gH1T5YWrNuG,143,13332.186501808648,0.81400402927452,0.09773692091903444,0.9977640134676257,0,0,0,0,0,0,0,0,0,0.0,0.0
173,zBIq5rxdHJRwDNY,143,13484.103659699262,0.8232794154703339,0.09770073571508292,0.9973946106464264,0,0,0,0,0,0,0,0,0,0.0,0.0
174,zVJPv84UY57bAof,143,13702.356506250191,0.8366049638692397,0.0977141502137081,0.9975315548417323,0,0,0,0,0,0,0,0,0,0.0,0.0
175,YxYtjZvoooNbGkE,143,13549.194678220618,0.8272535836488827,0.0977178181552954,0.9975689996485144,0,0,0,0,0,0,0,0,0,0.0,0.0
176,1BY6WEcLGh8j5v7,144,12651.44749568338,0.7724411323112103,0.09773470759177308,0.9977414183390841,0,0,0,0,0,0,0,1,0,0.0,0.0
177,1IF53ai7Xc0U56Y,144,14001.838637616898,0.8548900112315122,0.09769071848071473,0.9972923480022479,0,0,0,0,0,0,0,0,0,0.0,0.0
178,3PZuoBAID5Wc2HD,144,13914.983640479672,0.8495870312872443,0.09769740170410073,0.9973605748271346,0,0,0,0,0,0,0,0,0,0.0,0.0
179,7JYdWkrLSPkdwr4,144,13400.168509161971,0.8181547083770263,0.0977003327516991,0.99739049692605,0,0,0,0,0,0,0,0,0,0.0,0.0
180,McdE0feGgRqW7Ca,144,13789.975327188424,0.8419545794986286,0.09769230438291056,0.9973085379550825,0,0,0,0,0,0,0,0,0,0.0,0.0
181,VHMLBKoKgIrUVDU,144,13790.950043611647,0.8420140913495764,0.0976958465937058,0.997344699217647,0,0,0,0,0,0,0,0,0,0.0,0.0
182,WRmjgnKYAwPKWDb,144,13555.960333649644,0.8276666644874355,0.09770370223980097,0.997424894919564,0,0,0,0,0,0,0,0,0,0.0,0.0
