,SOURCE_KEY,DAY,ERROR,norm_error,alarm_negative_trend,alarm_DC_conversion_fall,alarm_DC_conversion_jump,alarm_inefficient_inverter_day,alarm_inefficient_inverter_window
113,7JYdWkrLSPkdwr4,141,9575.200001369341,0.003965445725119984,0,0,0,0,
114,McdE0feGgRqW7Ca,141,17069.430401162383,0.007069084698475486,0,0,0,0,
115,VHMLBKoKgIrUVDU,141,19887.841883746216,0.00823629350493831,0,0,0,0,
116,WRmjgnKYAwPKWDb,141,16968.151745225197,0.00702714144787241,0,0,0,0,
117,YxYtjZvoooNbGkE,141,3063.1177613928435,0.0012685507593279792,0,0,0,0,
118,ZnxXDlPa8U1GXgE,141,18988.672324719013,0.007863914015894475,0,0,0,0,
119,ZoEaEvLYb1n2sOq,141,13920.756946416133,0.005765102150942621,0,0,0,0,
120,adLQvlD726eNBSB,141,54618.35147953307,0.02261948662760479,0,0,0,0,
121,bvBOhCH3iADSZry,141,193103.23135431026,0.07997121555385757,0,0,0,1,
122,iCRJl6heRkivqQ3,141,6736.971840664423,0.0027900300967077392,0,0,0,0,
123,ih0vzX44oOqAx2f,141,10888.943329493608,0.004509515599761794,0,0,0,0,
124,pkci93gMrogZuBj,141,10218.927415034683,0.00423203714047389,0,0,0,0,
125,rGa61gmuvPhdLxV,141,9020.345271346265,0.003735659786766951,0,0,0,0,
126,sjndEbLyjtCKgGv,141,6463.647303565548,0.002676836260855315,0,0,0,0,
127,uHbuxQJl8lW7ozc,141,20277.679017383605,0.008397739531637943,0,0,0,0,
128,wCURE6d3bPkepu2,141,14199.862929369288,0.0058806902981143475,0,0,0,0,
129,z9Y9gH1T5YWrNuG,141,2304.700151478006,0.0009544618767289303,0,0,0,0,
130,zBIq5rxdHJRwDNY,141,6319.526773795803,0.002617150600128047,0,0,0,0,
131,zVJPv84UY57bAof,141,2207.9268571968105,0.0009143844636139808,0,0,0,0,
132,1BY6WEcLGh8j5v7,142,483146.7567273946,0.2000890050125576,0,1,0,0,0.0
133,1IF53ai7Xc0U56Y,142,202556.3779694118,0.08388611444144488,0,1,0,0,0.0
134,3PZuoBAID5Wc2HD,142,215533.25048056277,0.0892603190134028,0,0,0,0,0.0
135,7JYdWkrLSPkdwr4,142,261935.26325888894,0.10847711481740292,0,1,0,0,0.0
136,McdE0feGgRqW7Ca,142,235646.242474866,0.09758985553606303,0,0,0,0,0.0
137,VHMLBKoKgIrUVDU,142,338648.2237286038,0.1402467991177231,0,1,0,0,0.0
138,WRmjgnKYAwPKWDb,142,326539.2244419661,0.13523201306105467,0,0,0,0,0.0
139,YxYtjZvoooNbGkE,142,87297.7890889109,0.03615325471066312,0,0,0,0,0.0
140,ZnxXDlPa8U1GXgE,142,348859.7082872196,0.14447575389509595,0,1,0,0,0.0
141,ZoEaEvLYb1n2sOq,142,139496.438133839,0.05777065274753409,0,0,0,0,0.0
142,adLQvlD726eNBSB,142,340075.2463394515,0.14083778214794976,0,1,0,0,0.0
143,bvBOhCH3iADSZry,142,488715.9652632874,0.20239542098066268,0,1,0,0,0.0
144,iCRJl6heRkivqQ3,142,149634.93188642242,0.06196937932291508,0,0,0,0,0.0
145,ih0vzX44oOqAx2f,142,179326.3096784286,0.07426568092720487,0,0,0,0,0.0
146,pkci93gMrogZuBj,142,534323.3608096051,0.22128313629492638,0,1,0,0,0.0
147,rGa61gmuvPhdLxV,142,279952.4048447165,0.11593868189382785,0,0,0,0,0.0
148,sjndEbLyjtCKgGv,142,137508.23904278505,0.05694726570755792,0,0,0,0,0.0
149,uHbuxQJl8lW7ozc,142,519762.6001218391,0.21525298483954797,0,1,0,0,0.0
150,wCURE6d3bPkepu2,142,151421.27302133836,0.06270916949085366,0,0,0,0,0.0
151,z9Y9gH1T5YWrNuG,142,243951.44559872066,0.10102934841548411,0,0,0,0,0.0
152,zBIq5rxdHJRwDNY,142,238532.96249289226,0.0987853534424737,0,1,0,0,0.0
153,zVJPv84UY57bAof,142,341299.5820821096,0.14134482502289133,0,1,0,0,0.0
154,1BY6WEcLGh8j5v7,143,396028.49203427014,0.16401009801763142,0,0,0,1,0.0
155,1IF53ai7Xc0U56Y,143,67198.11610235015,0.027829234083473247,0,0,0,0,0.0
156,3PZuoBAID5Wc2HD,143,125803.42484280119,0.052099867697489,0,0,0,0,0.0
157,7JYdWkrLSPkdwr4,143,90439.08682276175,0.03745418269840714,0,0,0,0,0.0
158,McdE0feGgRqW7Ca,143,65975.09891692296,0.027322737272022106,0,0,0,0,0.0
159,VHMLBKoKgIrUVDU,143,210203.88246446545,0.08705322990675207,0,0,0,0,0.0
160,WRmjgnKYAwPKWDb,143,340745.3840189251,0.1411153110346498,0,0,0,0,0.0
161,YxYtjZvoooNbGkE,143,90670.3139214935,0.037549942422492974,0,0,0,0,0.0
162,ZnxXDlPa8U1GXgE,143,180912.2558539285,0.07492248010435074,0,0,0,0,0.0
163,ZoEaEvLYb1n2sOq,143,97898.57116871844,0.040543432041193005,0,0,0,0,0.0
164,adLQvlD726eNBSB,143,108255.74370636792,0.044832721618212674,0,0,0,0,0.0
165,bvBOhCH3iADSZry,143,255990.70471265345,0.10601525247807593,0,0,0,0,0.0
166,iCRJl6heRkivqQ3,143,102129.51640210571,0.04229562350315234,0,0,0,0,0.0
167,ih0vzX44oOqAx2f,143,89322.34966107953,0.03699170038960502,0,0,0,0,0.0
168,pkci93gMrogZuBj,143,263577.3027973915,0.10915714433819641,0,0,0,0,0.0
169,rGa61gmuvPhdLxV,143,252691.2591639138,0.10464882961018339,0,0,0,0,0.0
170,sjndEbLyjtCKgGv,143,76449.2947086105,0.03166049052211372,0,0,0,0,0.0
171,uHbuxQJl8lW7ozc,143,328293.62517798936,0.13595857552427382,0,0,0,0,0.0
172,wCURE6d3bPkepu2,143,58957.57642820229,0.024416520738701535,0,0,0,0,0.0
173,z9Y9gH1T5YWrNuG,143,83291.84060955056,0.03449424275579444,0,0,0,0,0.0
174,zBIq5rxdHJRwDNY,143,183449.38613264097,0.0759731999239215,0,0,0,0,0.0
175,zVJPv84UY57bAof,143,148275.29234257544,0.06140630212180377,0,0,0,0,0.0
176,1BY6WEcLGh8j5v7,144,196001.18196126822,0.0811713644639928,0,0,0,0,0.0
177,1IF53ai7Xc0U56Y,144,58249.35788270559,0.024123221151926433,0,0,0,0,0.0
178,3PZuoBAID5Wc2HD,144,68075.92086735272,0.028192765618310283,0,0,0,0,0.0
179,7JYdWkrLSPkdwr4,144,39172.18704925635,0.016222656618750483,0,0,0,0,0.0
180,McdE0feGgRqW7Ca,144,63341.733513020736,0.02623216291513248,0,0,0,0,0.0
181,VHMLBKoKgIrUVDU,144,37225.94990911788,0.015416647580158272,0,0,0,0,0.0
182,WRmjgnKYAwPKWDb,144,77361.86355862033,0.03203841915489754,0,0,0,0,0.0
183,YxYtjZvoooNbGkE,144,27694.284024484125,0.011469230948642738,0,0,0,0,0.0
184,ZnxXDlPa8U1GXgE,144,45085.688694747056,0.018671657142734065,0,0,0,0,0.0
185,ZoEaEvLYb1n2sOq,144,30163.19963810202,0.01249170054346091,0,0,0,0,0.0
186,adLQvlD726eNBSB,144,84066.61102975486,0.03481510394410478,0,0,0,0,0.0
187,bvBOhCH3iADSZry,144,235389.42473519806,0.09748349777771276,0,0,0,1,0.0
188,iCRJl6heRkivqQ3,144,67732.89685679002,0.028050706643447634,0,0,0,0,0.0
189,ih0vzX44oOqAx2f,144,85398.20182939856,0.03536656511915085,0,0,0,0,0.0
190,pkci93gMrogZuBj,144,149476.67110130173,0.061903837657600394,0,0,0,0,0.0
191,rGa61gmuvPhdLxV,144,165434.73146550587,0.06851266277283456,0,0,0,0,0.0
192,sjndEbLyjtCKgGv,144,35786.25823455695,0.014820417820407874,0,0,0,0,0.0
193,uHbuxQJl8lW7ozc,144,198421.7294761469,0.08217380303383497,0,0,0,0,0.0
194,wCURE6d3bPkepu2,144,68287.74676741415,0.02828049058590868,0,0,0,0,0.0
195,z9Y9gH1T5YWrNuG,144,64322.28174415407,0.026638244332843394,0,0,0,0,0.0
196,zBIq5rxdHJRwDNY,144,59323.90400372047,0.024568230584775183,0,0,0,0,0.0
197,zVJPv84UY57bAof,144,96135.8711065319,0.03981343251896195,0,0,0,0,0.0
198,1BY6WEcLGh8j5v7,145,346993.5119929312,0.14370289274166184,0,0,0,0,0.0
199,1IF53ai7Xc0U56Y,145,120815.22892995838,0.050034070622147,0,0,0,0,0.0
200,3PZuoBAID5Wc2HD,145,183821.1390147528,0.07612715659082774,0,0,0,0,0.0
201,7JYdWkrLSPkdwr4,145,116287.22936450002,0.04815885793545385,0,0,0,0,0.0
202,McdE0feGgRqW7Ca,145,100820.97430651762,0.041753707651958905,0,0,0,0,0.0
203,VHMLBKoKgIrUVDU,145,257090.9289128409,0.10647089615660828,0,0,0,0,0.0
204,WRmjgnKYAwPKWDb,145,200760.70998963402,0.08314246168086271,0,0,0,0,0.0
205,YxYtjZvoooNbGkE,145,121871.0463969814,0.05047132382422264,0,1,0,0,0.0
206,ZnxXDlPa8U1GXgE,145,183703.95395246067,0.07607862590695191,0,0,0,0,0.0
207,ZoEaEvLYb1n2sOq,145,120235.47750648856,0.04979397403894228,0,0,0,0,0.0
